course_id,section_id,instructor,enrollment_status,enrollment_count,enrollment_capacity,waitlist_status,waitlist_count,waitlist_capacity,created_at
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 18:01:40.819328
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 19:05:00.366186
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 20:01:42.328237
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 21:04:55.09325
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 22:01:43.388444
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-23 23:05:56.964858
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 00:01:42.173877
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 01:05:17.635015
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 02:01:42.346444
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 03:01:44.325525
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 04:01:34.02253
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 05:04:26.980371
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 06:01:55.166615
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 07:02:07.390019
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 08:01:08.202168
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 09:02:12.761153
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 10:01:45.869849
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 11:04:30.485133
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 12:01:44.311215
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 13:04:19.058846
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 14:01:33.743678
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 15:03:13.210292
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 16:01:13.640264
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 17:07:17.068294
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 18:01:37.129214
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 19:03:07.041245
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 20:01:39.657007
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 21:05:02.298292
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 22:01:38.845019
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-24 23:01:39.284126
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 00:01:41.918553
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 01:01:52.452395
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 02:01:31.323542
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 03:01:35.684535
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 04:01:42.38671
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 05:04:56.349973
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 06:01:40.575091
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 07:01:53.468887
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 08:01:43.080596
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 09:01:43.672209
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 10:00:57.630257
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 11:01:47.782484
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 12:01:38.370196
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 13:03:42.138143
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 14:01:37.652212
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 15:06:26.852088
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 16:01:40.714517
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 17:07:06.202813
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 18:01:16.208699
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 19:05:42.157655
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 20:01:35.012403
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 21:01:22.684737
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 22:01:12.106849
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-25 23:01:42.909437
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-26 00:01:46.814845
2732,187780200,"Sarrafzadeh, M.",Full,240,240,Full,30,30,2019-09-26 01:01:45.900922
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 02:01:39.929975
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 03:01:38.4707
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 04:01:41.47342
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 05:01:44.73418
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 06:01:44.187269
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 07:01:45.731789
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 08:02:21.886397
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 09:01:39.505368
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 10:01:44.776283
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 11:01:43.000175
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 12:01:45.990125
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 13:01:40.342074
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 14:01:02.264189
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 15:01:43.416586
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 16:01:41.921859
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 17:00:59.653208
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 18:01:40.956481
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 19:01:43.482685
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 20:01:46.338069
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 21:01:42.66308
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 22:01:42.135535
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-26 23:01:39.571518
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 00:01:43.903764
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 01:01:44.736388
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 02:01:03.401023
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 03:01:46.265027
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 04:02:00.183846
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 05:01:35.919927
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 06:01:43.108452
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 07:01:40.109407
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 08:01:41.895021
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 09:01:41.914799
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 10:01:34.19732
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 11:01:33.401663
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 12:01:51.134767
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 13:01:06.88658
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 14:00:38.633081
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 15:01:42.326299
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 16:01:38.194852
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 17:01:43.897144
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 18:01:17.02245
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 19:01:38.00094
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 20:01:44.368996
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 21:01:39.782851
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 22:01:33.844313
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-27 23:01:40.103741
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 00:02:06.621382
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 01:00:54.692641
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 02:00:54.571126
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 03:01:41.543655
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 04:01:45.01085
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 05:01:40.573762
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 06:01:40.124123
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 07:02:24.210445
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 08:00:49.225955
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 09:01:41.657793
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 10:01:36.384537
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 11:01:35.216306
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 12:01:24.538267
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 13:00:49.299105
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 14:01:37.42331
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 15:02:01.103712
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 16:01:41.531062
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 17:01:43.792649
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 18:01:35.480544
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 19:00:49.671656
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 20:01:43.217523
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 21:01:41.146681
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 22:00:53.910813
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-28 23:01:42.874851
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 00:01:43.36754
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 01:01:32.893286
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 02:01:40.959564
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 03:01:43.255262
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 04:01:45.904235
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 05:01:42.717461
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 06:01:35.870853
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 07:01:44.645521
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 08:01:39.452843
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 09:01:39.972264
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 10:01:48.178358
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 11:01:42.734627
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 12:01:45.3424
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 13:01:34.90321
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 14:01:35.469414
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 15:01:45.630355
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 16:01:39.568153
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 17:01:42.836635
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 18:00:47.679176
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 19:01:45.795383
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 20:01:36.399611
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 21:01:49.884546
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 22:01:40.390105
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-29 23:00:17.353878
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 00:01:37.827707
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 01:01:41.543951
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 02:01:42.297438
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 03:01:43.51885
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 04:01:43.071133
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 05:01:44.910658
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 06:01:39.98386
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 07:01:45.406851
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 08:01:40.05905
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 09:00:40.286849
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 10:01:39.747364
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 11:01:47.897689
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 12:01:43.094851
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 13:02:28.033145
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 14:01:19.666251
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 15:01:42.665484
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 16:01:50.720514
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 17:00:49.767785
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 18:00:24.011016
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 19:01:40.927725
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 20:01:40.804769
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 21:01:38.46312
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 22:01:47.891085
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-09-30 23:02:01.855995
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 00:01:41.988116
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 01:01:47.738714
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 02:01:46.421808
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 03:01:40.248058
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 04:01:43.233911
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 05:01:42.998782
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 06:01:41.578858
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 07:01:45.364903
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 08:01:43.390984
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 09:01:38.913925
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 10:01:47.763124
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 11:01:42.123737
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 12:01:42.647874
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 13:01:46.141178
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 14:01:21.033958
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 15:01:46.524571
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 16:01:49.676082
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 17:00:56.772819
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 18:01:41.8267
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 19:01:43.768622
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 20:01:54.589416
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 21:01:44.157615
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 22:02:55.207709
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-01 23:01:52.250203
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 00:01:43.935916
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 01:00:10.990481
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 02:01:44.848767
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 03:01:41.073561
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 04:01:44.171619
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 05:00:54.576393
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 06:01:40.441081
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 07:01:47.882821
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 08:04:59.315864
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 09:01:43.40611
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 10:01:21.926282
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 11:01:43.444948
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 12:01:43.080943
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 13:01:39.048701
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 14:01:44.359447
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 15:01:40.572871
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 16:01:41.670464
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 17:01:46.348661
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 18:01:18.839939
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 19:01:45.146313
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 20:01:46.79934
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 21:01:36.802939
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 22:01:40.414801
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-02 23:01:43.397569
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 00:01:05.120564
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 01:01:43.671596
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 02:02:15.313383
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 03:01:39.966003
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 04:00:57.050845
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 05:01:50.132213
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 06:01:37.862111
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 07:01:43.450848
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 08:02:08.114493
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 09:01:40.888063
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 10:01:42.343649
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 11:01:40.526736
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 12:02:20.551207
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 13:01:45.947674
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 14:01:45.262411
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 15:01:31.204547
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 16:01:39.465545
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 17:01:41.054147
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 18:01:44.228819
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 19:01:36.153706
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 20:01:43.332544
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 21:01:42.034047
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 22:01:45.942012
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-03 23:01:29.427947
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 00:01:46.094237
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 01:01:16.413473
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 02:01:41.288631
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 03:01:49.365928
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 04:01:45.101339
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 05:00:41.546459
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 06:01:38.004757
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 07:01:46.465888
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 08:01:59.024818
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 09:01:39.521728
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 10:01:42.526345
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 11:01:45.372662
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 12:01:37.448946
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 13:01:40.729477
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 14:01:40.992537
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 15:01:47.20685
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 16:01:45.388253
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 17:01:44.734877
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 18:01:54.136534
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 19:01:44.795896
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 20:01:39.105835
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 21:02:23.039768
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 22:01:47.75608
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-04 23:01:54.600242
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 00:01:44.190176
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 01:01:43.732267
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 02:01:22.481164
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 03:01:42.242849
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 04:01:13.420085
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 05:01:36.783869
2732,187780200,"Sarrafzadeh, M.",Full,250,250,None,0,0,2019-10-05 06:01:33.688348
